0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.975304529804250198e-01,1.262794485225430252e-01,1.701021814268770171e+01,4.000000000000000000e+01
4.000000000000000000e+00,6.563084947144499914e-02,-1.211258361132690198e-02,1.095781804485459965e+01,1.100000000000000000e+01
4.000000000000000000e+00,4.118929504447180201e-02,-3.398468280288369919e-02,1.074821743882099945e+01,2.600000000000000000e+01
5.000000000000000000e+00,3.768613060185101171e-02,-1.210548675717049855e-02,7.882659684153109581e+00,5.000000000000000000e+00
5.000000000000000000e+00,7.008625759693999646e-02,7.429207200366008679e-04,9.073983736217689611e+00,1.900000000000000000e+01
5.000000000000000000e+00,2.522265113852580343e-01,1.141288331002520001e-01,1.374153515887559962e+01,4.800000000000000000e+01
6.000000000000000000e+00,3.668702411065302704e-03,-5.741841709692130369e-02,9.406759813854320029e+00,1.300000000000000000e+01
6.000000000000000000e+00,1.006035384103430574e-02,-3.693687659363294878e-02,7.285750288800580066e+00,7.000000000000000000e+00
7.000000000000000000e+00,-3.915399749847792155e-02,-8.015548746007179759e-02,6.477985415714210049e+00,5.000000000000000000e+00
7.000000000000000000e+00,1.637445956946140257e-01,6.062403850112900450e-02,1.156653093299009960e+01,5.800000000000000000e+01
8.000000000000000000e+00,3.625870703898410874e-02,-8.610796676164295116e-03,7.133941459230809912e+00,1.000000000000000000e+01
8.000000000000000000e+00,7.473596995082899819e-02,1.839648726401979517e-02,7.703387543071070098e+00,1.200000000000000000e+01
8.000000000000000000e+00,3.830512210369339809e-02,-1.941626321375960335e-02,8.146470379365069903e+00,8.000000000000000000e+00
8.000000000000000000e+00,2.702383673443339851e-02,-2.370780497779229751e-02,8.121137799876969154e+00,5.000000000000000000e+00
8.000000000000000000e+00,1.517432837964070025e-01,7.541468257187800006e-02,9.448666482565020175e+00,3.000000000000000000e+01
8.000000000000000000e+00,8.225471082433898073e-02,8.690259111324982744e-04,1.150149291082449921e+01,2.600000000000000000e+01
8.000000000000000000e+00,4.771431980436320608e-02,-2.845284348606629682e-02,1.099855570761429924e+01,2.100000000000000000e+01
8.000000000000000000e+00,4.113358563810289026e-02,-1.398482370528500440e-02,7.920712734326469828e+00,1.200000000000000000e+01
8.000000000000000000e+00,1.239141129432699967e-01,3.954485928285000895e-02,9.664257534701080843e+00,5.900000000000000000e+01
8.000000000000000000e+00,9.552686064916400543e-02,1.808908212779480884e-02,1.168323884697129955e+01,1.100000000000000000e+01
1.100000000000000000e+01,5.680476573715399768e-02,7.782318655747196001e-03,7.528393444584859928e+00,1.700000000000000000e+01
1.100000000000000000e+01,7.007875106215499805e-02,-1.105907356544269526e-02,1.165740145918019977e+01,2.000000000000000000e+01
1.200000000000000000e+01,1.255963222376130228e-01,3.752997431269329554e-02,1.216601411119109954e+01,3.600000000000000000e+01
1.200000000000000000e+01,1.225305377931270173e-01,3.700608662667430326e-02,1.376989244608460083e+01,7.000000000000000000e+00
1.200000000000000000e+01,3.614043745475210845e-02,-2.450559494363289958e-02,8.702200213909010884e+00,1.200000000000000000e+01
1.200000000000000000e+01,1.208105110084069928e-01,5.635992612281399972e-02,8.554607132817739767e+00,2.200000000000000000e+01
1.200000000000000000e+01,9.545345088966801506e-02,5.141268890406010261e-02,6.806416656171269786e+00,1.700000000000000000e+01
1.200000000000000000e+01,3.170651316692769950e-02,-4.115690182154672222e-02,1.167630969382769912e+01,5.000000000000000000e+00
1.300000000000000000e+01,8.456106775484899252e-02,3.965984341369090116e-02,7.216664384801419807e+00,5.000000000000000000e+00
1.300000000000000000e+01,1.705901228818800242e-01,5.344906175522100289e-02,1.333105259324040048e+01,2.600000000000000000e+01
1.300000000000000000e+01,1.220038948697320380e-02,-4.400018583535277722e-02,8.053059622269010731e+00,2.200000000000000000e+01
1.300000000000000000e+01,1.205562762840510088e-01,2.387608043210560915e-02,1.221619691185069989e+01,2.200000000000000000e+01
1.300000000000000000e+01,8.500723810788900214e-02,2.925073063169049414e-02,8.101714375887400621e+00,1.900000000000000000e+01
1.300000000000000000e+01,7.042261694553798856e-02,2.778510442072598674e-03,9.586533644519629860e+00,1.000000000000000000e+01
1.300000000000000000e+01,2.200313492393590198e-01,1.237112865233219866e-01,9.923496365489299365e+00,1.900000000000000000e+01
1.300000000000000000e+01,2.183289140985750221e-01,7.744404527732400012e-02,1.392678615519890073e+01,4.500000000000000000e+01
1.400000000000000000e+01,1.430115990915570290e-01,6.580294368585300202e-02,8.498475912665819365e+00,2.100000000000000000e+01
1.400000000000000000e+01,1.354408026853469726e-01,2.362251523890059046e-02,1.374297788163399936e+01,1.900000000000000000e+01
1.400000000000000000e+01,4.199466530169780609e-02,-1.942965127063820199e-02,8.424673298434440127e+00,1.400000000000000000e+01
1.400000000000000000e+01,5.286332448480880741e-02,9.580102848344013156e-04,8.038703491362369391e+00,2.200000000000000000e+01
1.400000000000000000e+01,4.052039643846740147e-02,-2.645196458948410184e-02,9.628793454205320401e+00,1.400000000000000000e+01
1.400000000000000000e+01,2.119249055543540039e-01,1.250731471007189843e-01,1.026804209143780078e+01,1.900000000000000000e+01
1.400000000000000000e+01,5.187989882964900989e-02,-1.315163076451550395e-02,1.016940101245629968e+01,2.000000000000000000e+01
1.400000000000000000e+01,3.787546288083101786e-03,-5.057483834365780750e-02,8.563963676779019707e+00,5.000000000000000000e+00
1.400000000000000000e+01,1.443170568898939909e-01,5.689394032646200028e-02,1.024241873858919938e+01,6.400000000000000000e+01
1.400000000000000000e+01,3.467620058974610342e-01,1.760878513373790311e-01,1.753700778675939986e+01,3.400000000000000000e+01
1.500000000000000000e+01,-3.420151512499140095e-02,-8.614072411185380584e-02,8.098437840401290444e+00,5.000000000000000000e+00
1.500000000000000000e+01,9.506064160092599080e-02,2.921764821474280571e-02,8.843952512964719403e+00,1.700000000000000000e+01
1.500000000000000000e+01,1.083473778298750106e-01,2.550568909992169397e-02,1.103292698550230000e+01,3.400000000000000000e+01
1.500000000000000000e+01,2.184781517808980222e-01,8.491889158542499649e-02,1.490961789327560005e+01,5.500000000000000000e+01
1.500000000000000000e+01,1.219975310283529929e-01,4.733622337470860808e-02,1.030097468603289990e+01,2.500000000000000000e+01
1.500000000000000000e+01,2.302621180179920124e-02,-3.761419740374945947e-02,8.879392833116529715e+00,5.200000000000000000e+01
1.500000000000000000e+01,8.287284832492401720e-02,1.597912882135170409e-02,8.241627699797540174e+00,3.600000000000000000e+01
1.500000000000000000e+01,1.020040531880660045e-01,1.471434238991270460e-02,1.038013613621190068e+01,4.000000000000000000e+01
1.600000000000000000e+01,4.136292576180909675e-02,-3.322705795373229881e-02,9.852129350502019989e+00,1.700000000000000000e+01
1.600000000000000000e+01,5.158389807159989571e-02,-2.170072783679519862e-02,1.050094262447329996e+01,8.000000000000000000e+00
1.600000000000000000e+01,3.934319522902189614e-02,-1.779587363531140096e-02,8.908345442020909388e+00,1.200000000000000000e+01
1.600000000000000000e+01,2.067645897257019971e-02,-3.699831401380181822e-02,8.382641787603230199e+00,7.000000000000000000e+00
1.600000000000000000e+01,-6.948554499918102589e-03,-5.554449060091218304e-02,7.141401301555429626e+00,1.000000000000000000e+01
1.600000000000000000e+01,4.574303122351199014e-02,-2.154256648977529928e-02,9.143167115661649191e+00,1.800000000000000000e+01
1.600000000000000000e+01,1.162916405025719996e-01,6.382475128795699060e-02,7.840299870912129876e+00,1.400000000000000000e+01
1.600000000000000000e+01,1.424225452286480009e-01,4.092005430111370079e-02,1.228349883431000045e+01,2.700000000000000000e+01
1.700000000000000000e+01,2.920193213779530284e-02,-2.961396554513009982e-02,8.643069090944839772e+00,1.100000000000000000e+01
1.700000000000000000e+01,-1.933440305424869582e-02,-7.399831963164089921e-02,8.658482524990329665e+00,1.400000000000000000e+01
1.700000000000000000e+01,1.012591599283910043e-01,3.723264767230900774e-03,1.218518876712679955e+01,3.400000000000000000e+01
1.700000000000000000e+01,1.300110010399250227e-01,6.129667113030601300e-02,9.111811430557899882e+00,2.200000000000000000e+01
1.700000000000000000e+01,8.016512547610397943e-02,1.491673478793110325e-02,7.334274554868509988e+00,5.000000000000000000e+00
1.700000000000000000e+01,7.563429050051499736e-02,-1.968064228021499523e-02,1.217167916279180062e+01,4.700000000000000000e+01
1.700000000000000000e+01,2.121795864753620031e-02,-4.169650090404231763e-02,9.940718374743420682e+00,1.400000000000000000e+01
1.700000000000000000e+01,5.391231804270109340e-02,-6.607282655672001848e-03,9.217954692022750862e+00,1.000000000000000000e+01
1.700000000000000000e+01,9.072643430644898588e-02,1.307706250856510710e-02,1.210944324373470060e+01,1.300000000000000000e+01
1.800000000000000000e+01,1.966480400594609879e-02,-3.970116615790027226e-02,8.893161262777699250e+00,1.800000000000000000e+01
1.800000000000000000e+01,7.820024124523504427e-03,-4.176972276126490746e-02,7.453335654844689628e+00,8.000000000000000000e+00
1.800000000000000000e+01,4.857142372851359913e-02,-2.937149012963199968e-02,1.055329187715769912e+01,2.200000000000000000e+01
1.800000000000000000e+01,1.838598300229670190e-01,1.093727699440289886e-01,9.923937356838640866e+00,1.700000000000000000e+01
1.800000000000000000e+01,2.090368445642500073e-02,-2.917709519445749883e-02,6.891531281524369668e+00,8.000000000000000000e+00
1.800000000000000000e+01,6.522809516169300603e-02,1.736943752368939886e-02,7.696050748253649765e+00,1.200000000000000000e+01
1.800000000000000000e+01,2.745368331659510386e-02,-3.502387583143230093e-02,8.701018483474200593e+00,1.000000000000000000e+01
1.800000000000000000e+01,1.690112197088889934e-01,9.660960105575798484e-02,8.921816292780679447e+00,1.900000000000000000e+01
1.800000000000000000e+01,1.684487659933929793e-01,9.441737956043401436e-02,1.011882978723740045e+01,2.500000000000000000e+01
1.800000000000000000e+01,8.974030114439100758e-02,2.920224442724979330e-02,8.625568317968200560e+00,1.300000000000000000e+01
1.800000000000000000e+01,1.415101901186650024e-01,3.154113987239710870e-02,1.197639475717270052e+01,1.900000000000000000e+01
1.800000000000000000e+01,-9.392796606643598334e-03,-5.943646696955269537e-02,8.156806246293500706e+00,5.000000000000000000e+00
1.900000000000000000e+01,1.297843414144970176e-01,4.160226695812070663e-02,1.158449764429430040e+01,6.000000000000000000e+00
1.900000000000000000e+01,4.240388095361949383e-02,-1.153500901016269592e-02,6.483965516312640176e+00,1.300000000000000000e+01
1.900000000000000000e+01,-6.207137890631597710e-03,-5.555461515653477983e-02,7.207494025916160396e+00,9.000000000000000000e+00
1.900000000000000000e+01,5.909664221258099925e-02,1.427185506350903132e-03,8.849969920229019849e+00,1.900000000000000000e+01
1.900000000000000000e+01,5.483504308346300038e-02,-2.356166456801998821e-03,8.367973194282260607e+00,1.500000000000000000e+01
1.900000000000000000e+01,-1.583523122686709972e-02,-6.686976440905449681e-02,6.840751868445989814e+00,1.100000000000000000e+01
1.900000000000000000e+01,2.029640054781280123e-02,-4.377217591411822206e-02,9.605342115562990557e+00,2.300000000000000000e+01
1.900000000000000000e+01,2.166021753395920291e-01,1.400662601046610001e-01,8.966144272996020348e+00,2.300000000000000000e+01
1.900000000000000000e+01,1.215904180701819909e-01,3.972100789373869678e-02,1.000209998159749958e+01,2.600000000000000000e+01
1.900000000000000000e+01,2.254012169824590184e-01,8.409530669044000539e-02,1.495451371661659934e+01,6.400000000000000000e+01
1.900000000000000000e+01,8.690660150554101182e-02,1.389120179117409731e-02,8.197816677210139957e+00,9.000000000000000000e+00
1.900000000000000000e+01,1.598631168171470163e-02,-3.678122740850879591e-02,7.846296168329709886e+00,5.000000000000000000e+00
1.900000000000000000e+01,1.155125400457710089e-01,-1.419589986743977073e-04,1.443412136012909919e+01,5.200000000000000000e+01
2.000000000000000000e+01,2.190594008795800351e-01,6.936390078086500377e-02,1.520445406601919913e+01,6.200000000000000000e+01
2.000000000000000000e+01,2.261567148517430736e-02,-2.047894114609769695e-02,7.019575259840290293e+00,5.000000000000000000e+00
2.000000000000000000e+01,5.696777072401000563e-02,-3.102352806715729869e-02,1.182979696808919989e+01,2.100000000000000000e+01
2.000000000000000000e+01,3.955324589231040688e-02,-8.573257854317097026e-03,6.941398931566769903e+00,1.200000000000000000e+01
